gem_tracker,gem_source_file,asset_group,gem_id,location_id,name,unit,capacity_mw,status,start_year,retired_year,fuel_type,technology,fuel_detail,captive_type,captive_use,is_captive,operator,owner,lat,lon,province_gem,ch4_reported,cmm_co2e_100,capacity_mtpa
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926554,L100000921558,Güneyli (Yel) wind farm,--,32,cancelled,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Yel Elektrik Üretim Limited Sirketi [100%],39.8904,26.836,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926555,L100000921559,Gürün wind farm,--,90,cancelled,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,YEKA RES Elektrik Üretim AS [100%],38.8871,37.3126,Sivas,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926556,L100000921560,Güydin wind farm,1,12,operating,2012,NA,wind,Onshore,NA,NA,NA,FALSE,Man Res,Fina Enerji [100%],39.9735,28.0102,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057421,L100001049783,Hacihidirlar wind farm,--,63,pre-construction,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Enerjisa Üretim AŞ,37.8529,28.7448,Aydin Province,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926558,L100000921561,Hacı Bey wind farm,--,68.8,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Bali Rüzgar Elektrik Üretim Sanayi Ve Ticaret,NA,41.4095,28.3376,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926559,L100000921562,Hamsi wind farm,--,35,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,Ortadoğu Enerji Grubu,Ortadoğu Enerji Grubu [100%],41.6655,35.0355,Sinop,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926560,L100000921563,Hamzabeyli wind farm,--,25.2,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Meriç Rüzgar Enerjisi Elektrik Üretim,NA,41.9603,26.677,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057423,L100001049786,Harmancik wind farm,--,42,operating,2024,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Enerjisa Üretim AŞ,40.1769,26.6281,Canakkale Province,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926561,L100000921564,Harmanlik wind farm,--,55,operating,2015,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Fuat Res Elektrik Üretim AS [100%],40.3452,28.5298,Bursa,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926562,L100000921565,Hasanbeyli wind farm,--,50,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,Hasanbeyli Energy,Eksim Enerji Ür AS [100%],37.1072,36.5798,Osmaniye,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926563,L100000921566,Hasanoba wind farm,--,51,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Kovanci Elektrik Üretim AŞ [100%],40.0165,26.3766,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926564,L100000921567,Havran wind farm,1,16,operating,2011,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Alize En El Ür AS [100%],39.5198,27.1398,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926565,L100000921567,Havran wind farm,2,12,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Alize En El Ür AS [100%],39.5198,27.1398,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926566,L100000921568,Havza wind farm,1,14,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Eksim Enerji Ür AS [100%],40.9601,35.5466,Samsun,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926567,L100000921568,Havza wind farm,2,42,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Eksim Enerji Ür AS [100%],40.9601,35.5466,Samsun,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926568,L100000921569,İçdaş Biga wind farm,--,60.8,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Içdaş Çelik Enerji Tersane Ve Ulaşim Sanayi AS,NA,40.4046,27.1617,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057425,L100001049788,Ihlamur wind farm,--,70,pre-construction,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Enerjisa Üretim AŞ,39.9974,27.5295,Çanakkale Province,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000927587,L100000921570,Ilgardere wind farm,1,11,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Or Enerji Ins Sayi Ve Tic AS [100%],39.6044,26.3618,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000927588,L100000921570,Ilgardere wind farm,2,40,pre-construction,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Or Enerji Ins Sayi Ve Tic AS [100%],39.6044,26.3618,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926570,L100000921571,Incesu wind farm,1,13,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Tamyeli Enerji Üretim AS [100%],38.0905,30.3287,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926571,L100000921571,Incesu wind farm,2,16,operating,2017,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Tamyeli Enerji Üretim AS [100%],38.0905,30.3287,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926572,L100000921572,Intepe wind farm,1,23,operating,2007,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Anemon En El Ür AS [100%],40.0401,26.3926,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926573,L100000921572,Intepe wind farm,2,16,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Anemon En El Ür AS [100%],40.0401,26.3926,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926574,L100000921573,İpektepe wind farm,--,24,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Kocatepe Arslanlar Elektrik Üretim,NA,39.6257,43.6843,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926575,L100000921574,Işıklar wind farm,--,50,operating,2024,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Dost Enerji [100%],39.0389,29.4134,Kütahya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926576,L100000921575,Istanbul (Caba) wind farm,1,24,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Caba Group [100%],41.1232,29.0706,Istanbul,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926577,L100000921575,Istanbul (Caba) wind farm,2,187,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Caba Group [100%],41.1232,29.0706,Istanbul,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926553,L100000921557,Istanbul wind farm,1,200,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Universal Wind Enerji Elektrik Üretim AS [100%],41.4486,28.2652,Istanbul,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001020362,L100000921557,Istanbul wind farm,2,84,shelved - inferred 2 y,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Universal Wind Enerji Elektrik Üretim AS [100%],41.4486,28.2652,Istanbul,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926578,L100000921576,Kalfaköy wind farm,--,10,operating,2018,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Kirca Enerji Yat Ür Ve Tic AS [100%],40.0902,27.7223,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926579,L100000921577,Kandira wind farm,--,49,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,Sağanak Energy Investment Production and Trade,RT Enerji; Türkerler,41.1152,30.0451,Kocaeli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926580,L100000921578,Kangal wind farm,1,44,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Kangal Elektrik Enerji Üretim Ve Ticaret AS [100%],39.0297,37.2745,Sivas,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926581,L100000921578,Kangal wind farm,2,34,operating,2015,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Kangal Elektrik Enerji Üretim Ve Ticaret AS [100%],39.0297,37.2745,Sivas,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926582,L100000921578,Kangal wind farm,3,50,operating,2017,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Kangal Elektrik Enerji Üretim Ve Ticaret AS [100%],39.0297,37.2745,Sivas,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926583,L100000921579,Kanije wind farm,--,64,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Derne En Ür Tic AS [100%],41.1261,26.8785,Edirne,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926584,L100000921580,Kapidag wind farm,1,24,operating,2013,NA,wind,Onshore,NA,NA,NA,FALSE,Kapidag Ür,Kapidag Ür AS [100%],40.4975,27.7046,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926586,L100000921580,Kapidag wind farm,3,14,cancelled - inferred 4 y,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Fernas Insaat AŞ [100%],40.4975,27.7046,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926587,L100000921581,Karaburun wind farm (Türkiye),2,104,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Lodos Karaburun El Ür AS [100%],38.6428,26.4434,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926588,L100000921581,Karaburun wind farm (Türkiye),3,28,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Lodos Karaburun El Ür AS [100%],38.6428,26.4434,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926589,L100000921581,Karaburun wind farm (Türkiye),1A,60,operating,2013,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Lodos Karaburun El Ür AS [100%],38.6428,26.4434,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926590,L100000921581,Karaburun wind farm (Türkiye),1B,60,operating,2013,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Lodos Karaburun El Ür AS [100%],38.6428,26.4434,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926591,L100000921582,Karacabey wind farm,--,30,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Yalova Rüzgar En El [100%],40.2994,28.3644,Bursa,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926592,L100000921583,Karacayir wind farm,--,13,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Mursal Enerji Ür San Ve Tic AS [100%],39.9428,36.9967,Sivas,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926593,L100000921584,Karadag (Boyut) wind farm,--,18,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Boyut Enerji Ür AS [100%],38.3069,26.2912,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926594,L100000921585,Karadag (Gama) wind farm,--,10,operating,2012,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Garet En Ür Ve Tic AS [100%],38.7581,26.9176,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926595,L100000921586,Karadere wind farm,--,16,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Aysu En SAN TIC AS [100%],41.8933,27.4852,Kırklareli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926596,L100000921587,Karakurt wind farm,1,11,operating,2007,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Deniz El Ür LTD STI [100%],39.1007,27.8216,Manisa,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926597,L100000921587,Karakurt wind farm,2,12,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Fernas Insaat AŞ [100%],39.1007,27.8216,Manisa,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926598,L100000921588,Karaman wind farm,1,46.8,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Resumut Enerji,NA,36.9773,33.5546,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001020382,L100000921588,Karaman wind farm,2,17.2,shelved - inferred 2 y,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Resumut Enerji,NA,36.9773,33.5546,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926599,L100000921589,Karamürsel wind farm,1,15.6,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Ruzen Elektrik Üretim Ve Ticaret Limited Şirketi,NA,40.6504,29.685,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001020383,L100000921589,Karamürsel wind farm,2,14.4,shelved - inferred 2 y,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Ruzen Elektrik Üretim Ve Ticaret Limited Şirketi,NA,40.6504,29.685,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926600,L100000921590,Karanfil wind farm,--,40,cancelled - inferred 4 y,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Karanfil Yenilenebilir Enerji Ve Elektrik Üretim AS [100%],40.6514,29.7948,Kocaeli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926601,L100000921591,Karatepe wind farm,--,14,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Tepe Enerji Santrali Elektrik Üretim SAN TIC AS [100%],40.741,27.019,Tekirdag,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926602,L100000921592,Karlitepe wind farm,--,35,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,Karlıtepe Enerji,Karesi Enerji [100%],36.4581,30.1077,Hatay,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926603,L100000921593,Karova wind farm,1,20,operating,2018,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Bora Res Elektrik Üretim AS [100%],37.0564,27.6544,Mugla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926604,L100000921593,Karova wind farm,2,10,operating,2018,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Bora Res Elektrik Üretim AS [100%],37.0564,27.6544,Mugla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000927604,L100000921594,Kartal wind farm,1,50.5,operating,2021,NA,wind,Onshore,NA,NA,NA,FALSE,Bay Temiz Enerji Elektrik Üretim Inşaat Sanayi Ve Ticaret,Bay Temiz Enerji Elektrik Üretim Inşaat Sanayi Ve Ticaret AS [100%],39.9343,30.4271,Eskisehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000927605,L100000921594,Kartal wind farm,2,43.7,shelved - inferred 2 y,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Bay Temiz Enerji Elektrik Üretim Inşaat Sanayi Ve Ticaret,Bay Temiz Enerji Elektrik Üretim Inşaat Sanayi Ve Ticaret AS [100%],39.9343,30.4271,Eskisehir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926606,L100000921595,Kartaldagi wind farm,--,66,operating,2017,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Efil Enerji Üretim SAN TIC AS [100%],37.1574,36.9296,Gaziantep,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926607,L100000921596,Kavakli wind farm,--,53,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Briza El Ür AS [100%],39.721,27.8311,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926608,L100000921597,Kayadüzü wind farm,--,82,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Eksim Enerji AS,NA,40.8734,35.4561,Amasya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926609,L100000921598,Keltepe wind farm,1,21,operating,2009,NA,wind,Onshore,NA,NA,NA,FALSE,Alize En El Ür,Alize En El Ür AS [100%],39.9614,28.0512,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926612,L100000921599,Kemerburgaz wind farm,--,24,operating,2008,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Lodos Karaburun El Ür AS [100%],41.2379,28.6922,Istanbul,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057749,L100001050075,Kerem wind farm,--,32,pre-construction,NA,NA,wind,Unknown,NA,NA,NA,FALSE,NA,Bores Kaan Energy Production Joint Stock Co,39.1872,27.9968,Manisa,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001057426,L100001049789,Kestanederesi wind farm,--,118,pre-construction,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Enerjisa Üretim AŞ,37.7444,27.8787,Aydın Province,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926613,L100000921600,Kinik wind farm,--,54,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Esinti En Ür Tic AS [100%],39.0586,27.3624,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926614,L100000921601,Kirazli (Rt) wind farm,--,34,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,Kiraz Enerji Yatirim Üretim Ve Tic,RT Enerji; Türkerler,38.0943,28.423,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926615,L100000921602,Kirazli (Türkerler) wind farm,--,19,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,Kiraz Enerji Yatirim Üretim Ve Tic,RT Enerji; Türkerler,38.0943,28.423,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926616,L100000921603,Kirkagaç wind farm,--,46,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Garet En Ür Ve Tic AS [100%],39.0676,27.6567,Manisa,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926617,L100000921604,Kiyiköy (Borusan) wind farm,1,28,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Alenka Enerji Ür Ve Yat LTD Sti [100%],41.6793,28.0618,Kırklareli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926618,L100000921604,Kiyiköy (Borusan) wind farm,2,65,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Alenka Enerji Ür Ve Yat LTD Sti [100%],41.6793,28.0618,Kırklareli,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926619,L100000921605,Kiyiköy (Ece-Tur) wind farm,--,45,operating,2015,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Besiktepe Enerji Üretim Ve Tic AS [100%],41.5057,28.0157,Tekirdag,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926620,L100000921606,Kizilcaterzi wind farm,--,15,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Os Res Elektrik Üretim AS [100%],40.6501,27.0389,Tekirdag,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926621,L100000921607,Kıllık wind farm,--,94,operating,2011,NA,wind,Onshore,NA,NA,NA,FALSE,Tokat Enerji,Eksim Enerji Ür AS [100%],40.1697,36.5611,Tokat,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926622,L100000921608,Kocadağ-2 wind farm,--,25,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Kores Kocadağ Rüzgar Enerji Santraliüretim AS,NA,38.2922,26.5836,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926623,L100000921609,Kocalar wind farm,--,31,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Isider Enerji Üretim Paz Ith Ve Ihr AS [100%],40.1205,26.8122,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926624,L100000921610,Kocatepe wind farm,1,48,operating,2019,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Izdem Enerji Yatirim Ür Ve Tic AS [100%],38.4898,30.3707,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926625,L100000921610,Kocatepe wind farm,2,52,operating,2020,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Izdem Enerji Yatirim Ür Ve Tic AS [100%],38.4898,30.3707,Afyonkarahisar,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926626,L100000921611,Konakpınar wind farm,--,14.7,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Akyurt Rüzgar Enerji Üretim Ve Ticaret,NA,38.9847,37.331,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926627,L100000921612,Kores wind farm,1,15,operating,2009,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Kores Kocadağ Rüzgar Enerji Santrali Üretim AS [100%],38.2878,26.5884,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926629,L100000921613,Korkmaz wind farm,--,25,operating,2014,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Ayen Enerji AŞ [100%],38.2546,26.7578,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926630,L100000921614,Koru wind farm,--,55,operating,2015,NA,wind,Onshore,NA,NA,NA,FALSE,NA,Fuat Res Elektrik Üretim AS [100%],40.2288,26.7839,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926631,L100000921615,Korudağı wind farm,--,14.4,pre-construction,2026,NA,wind,Onshore,NA,NA,NA,FALSE,Demir Res Mühendislik Enerji Üretim,NA,40.7586,26.9595,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926632,L100000921616,Köseler wind farm,--,71,operating,2018,NA,wind,Onshore,NA,NA,NA,FALSE,PNE Wind Yenilenebilir Enerjiler,PNE Wind Yenilenebilir Enerjiler Ltd [100%],39.9479,26.432,Çanakkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926633,L100000921617,Kozbeyli wind farm,1,23,operating,2012,NA,wind,Onshore,NA,NA,NA,FALSE,Dogal En El Ür,EDF Renewables [100%],38.7134,26.8708,Izmir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926634,L100000921617,Kozbeyli wind farm,Extension,13,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,NA,EDF Renewables [100%],38.7134,26.8708,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926635,L100000921618,Küptepe wind farm,--,11.7,operating,NA,NA,wind,Onshore,NA,NA,NA,FALSE,Simay Elektrik Üretim,NA,41.207,28.4145,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000926636,L100000921619,Kürekdagi wind farm,--,36,operating,2016,NA,wind,Onshore,NA,NA,NA,FALSE,Bakir Enerji Elektrik Üretim,Agaoglu Enerji Uretim AS [100%],40.5769,29.0269,Yalova,NA,NA,NA
